"areaMin","area1Q","areaMedian","areaMean","area3Q","areaMax","areaSD","periMin","peri1Q","periMedian","periMean","peri3Q","periMax","periSD","rMeanMin","rMean1Q","rMeanMedian","rMeanMean","rMean3Q","rMeanMax","rMeanSD","rMinMin","rMin1Q","rMinMedian","rMinMean","rMin3Q","rMinMax","rMinSD","rMaxMin","rMax1Q","rMaxMedian","rMaxMean","rMax3Q","rMaxMax","rMaxSD","centroidMin","centroid1Q","centroidMedian","centroidMean","centroid3Q","centroidMax","centroidSD","compactMin","compact1Q","compactMedian","compactMean","compact3Q","compactMax","compactSD","sphericityMin","sphericity1Q","sphericityMedian","sphericityMean","sphericity3Q","sphericityMax","sphericitySD","convexityMin","convexity1Q","convexityMedian","convexityMean","convexity3Q","convexityMax","convexitySD","solidityMin","solidity1Q","solidityMedian","solidityMean","solidity3Q","solidityMax","soliditySD","roundnessMin","roundness1Q","roundnessMedian","roundnessMean","roundness3Q","roundnessMax","roundnessSD","surface.area","volume","SA_to_V"
303.001284472668,1779.32669179694,2434.48638402109,2024.66987828042,2521.51866785898,2730.23497817393,745.211407590497,69.3511993288492,161.42636236407,190.588203860707,170.084144937299,195.07667375584,234.729228770087,40.8842273460892,7.76155201522233,18.8298602981077,22.0629478076367,19.5296313173183,22.324333069279,23.2648064112873,4.57291294796776,6.12163563239054,14.535256435942,15.868370426013,15.2993898633216,17.6250266849727,19.9142589344232,3.41712233390118,8.86650096258216,21.1280085884491,25.2853420545057,22.3070906464867,25.6253350001945,26.2461473769789,5.1733486009705,14.3711951486298,32.9723191196039,38.1845334363273,34.1200857419984,38.8999367367738,40.3493775122368,7.65808979121777,0.612954140731695,0.823999908017847,0.841303678493111,0.837332742707008,0.860478829401079,0.880675807128666,0.0400324353056586,0.536496739016998,0.606409927007059,0.712955114741052,0.692949397545639,0.766669554449982,0.810185499518419,0.0822984385642549,0.805258289614922,0.940688521250051,0.950157505231522,0.94564267307924,0.95618847778556,0.984493040558588,0.023709943412038,0.952262090483619,0.969597900153456,0.975577845617095,0.974001088722842,0.979629003500403,0.98672032193159,0.0075215415033483,0.902189476319991,0.927437326994927,0.939501317505635,0.935892201073281,0.945590816798767,0.959150161547975,0.0140793344607435,21685.7284795056,270005.572789866,0.0803158551708216
87.8381383178745,1105.02795567326,2129.47046334847,1770.26082889716,2436.90394746103,2602.10411585703,806.601974830043,42.6008255385838,127.956496552831,175.507851797787,157.264005516227,191.947957650972,205.694981567079,44.7240781051862,4.46483030521367,14.8933403220168,20.562453786853,18.0462285216461,21.9705987285926,22.7289556724671,5.12608186090187,2.28862669048899,11.8524515959388,14.8283256725733,14.136488957677,17.8964038372441,19.8947006116211,4.65565019851091,7.35291767499916,18.2234123907875,23.8281864013775,21.2696600687967,25.552925944146,26.6507646126311,5.5290714875781,8.27482061739105,26.2902376449619,35.9757320295209,31.6737955800229,38.3669060956455,39.5084543958632,8.72004054470509,0.608214761422065,0.808027446903477,0.838624499131454,0.828568855013271,0.862807405596722,0.884074356398469,0.0486795187922861,0.311254224737291,0.590311014394141,0.696262821203905,0.656031286265717,0.730329499525489,0.806994586445091,0.117259621221269,0.913572605025231,0.943545255549145,0.953485699431832,0.951084113780563,0.960808685723731,0.977553976955256,0.0135979834442752,0.931623931623932,0.963971764670029,0.974561245790701,0.969773922202743,0.980734996409605,0.984848484848485,0.0141195732799148,0.643123351748966,0.902005756600124,0.932097076744217,0.915998762973983,0.943021160026,0.956967534503185,0.0493956477858915,18871.6806619472,222806.675897409,0.0846997989891323
165.200168396002,1968.70249459236,2678.66029145518,2311.91167627669,2829.35507921154,3329.79071127943,861.665029420558,47.6789495385839,169.967667986548,198.385835441238,181.454092068762,209.37598027345,224.520129483185,43.9018069849583,5.72414908688241,19.7578362183458,23.1205422687787,20.8630665640114,23.70959553737,25.7287538649575,4.98788432239301,3.2003748218633,14.6992655937721,18.8685247703503,16.5166655595381,19.8973166501552,21.1459999069813,4.7151263262747,6.58413096259472,23.0201621170256,27.3954872541718,24.9831759745015,28.4765341328914,31.1895178035524,5.99393969815923,10.8494671528145,34.6692237889025,40.0885007280766,36.3846004908558,41.1346635682729,44.4657522707083,8.39965712152195,0.605965920767778,0.836447573631031,0.856361874342332,0.837199515463676,0.863252195824074,0.913202291841262,0.0559082052435007,0.274124053040722,0.668057304061466,0.704970953877657,0.662116786936966,0.729765435809433,0.761053062033185,0.116804741567608,0.894940431526919,0.946358418740314,0.954217286640718,0.950413949054321,0.959192567687543,0.990513157496192,0.0175673741428393,0.873056994818653,0.974905897114178,0.981715893108298,0.972954042768721,0.983292725374173,0.990338164251208,0.0233232791429984,0.699603601233401,0.930428937469824,0.939601946192102,0.925920417128258,0.943509403439395,0.958367050778692,0.0415787831423511,25857.2081197985,343660.672260084,0.0752405212669481
575.380098706077,1631.85532196051,2241.88716330575,2079.62388679234,2449.79761914072,2935.72787056896,636.790805599222,95.3578990771677,161.734402238229,197.46171581876,185.538031132746,210.592659986548,225.827031986548,34.06765047008,10.7419881135283,18.0443233091941,21.1516436400329,20.1002926504133,22.1027978246774,24.1303881448861,3.48669539047332,7.95690164178395,12.0220012537717,14.3562018931758,14.6276270967346,17.5031383285383,20.0471148847064,3.47652115096089,13.4848691317984,22.2253161426469,25.4950148027688,24.4523607060017,27.7848572036002,29.285019463356,4.34108471895135,19.4912841098271,31.7888541787841,36.8906216910206,35.1347998554376,38.622850870631,41.931654771485,5.82340334452931,0.604845611942368,0.710543299108295,0.744670806626084,0.74313937721127,0.780271859687024,0.866089656840599,0.0592032453279716,0.309505158146154,0.49536429617887,0.656268829310414,0.604329857679916,0.68662896641825,0.731357723731135,0.11414061968267,0.853818210548458,0.890794091251519,0.906125402197326,0.906598056250737,0.920063802604183,0.965338791473365,0.0249352929733359,0.881876085697742,0.9446519524618,0.97039897039897,0.958993048915891,0.975013728720483,0.981531776208582,0.0239920896374364,0.817700615329858,0.878369307799179,0.915034834894982,0.90252290700654,0.926901200002745,0.940414769374297,0.0323878151516204,20873.028502434,245326.279340464,0.0850827255789682
120.878171997075,1173.32412285161,1734.19884091804,1678.12084975233,2394.19366002207,2556.97626497813,711.873040625139,41.8571514966369,133.49668036407,173.558443902654,160.63197064634,200.00077781876,209.721391650972,43.0929261087826,4.9494244244835,15.5381579374283,18.5375490105015,17.9762831988907,22.1872195433885,22.8426188107564,4.55707578639486,4.00015943559805,11.2367431477891,13.8934588925868,12.8443297559947,15.1916780877138,16.9354855016014,3.23258665350997,5.86160544282425,19.9407889748582,23.9804447080337,23.3673839018512,29.3679385279206,30.8842292970759,6.39268761774203,9.40578279570605,27.139801898696,32.7558439442491,31.2555665290761,38.1444545039322,39.4180072666668,7.62050998804727,0.538641910580701,0.75162343712911,0.784155745302368,0.778632352512675,0.818999413205954,0.866998623057095,0.0585661762535085,0.337063839951957,0.510864202369987,0.54081146722363,0.55859451440884,0.626643534013534,0.682434100114163,0.0730945829619725,0.784945883693184,0.937059282990917,0.947417434584877,0.942375187071434,0.961079009974066,0.976149249777032,0.0311040294365139,0.89837219533656,0.961458341824281,0.96812478806375,0.965882562243416,0.975431034482759,0.983967935871743,0.014152813010183,0.792323319593183,0.85573631317962,0.874219942425657,0.875481685281705,0.897319560736064,0.918177929433175,0.0262873837862752,20480.5762574083,225119.478254953,0.0909764735427007
75.750321118167,1384.2565329865,1876.43215663459,1824.87239314695,2273.91987888498,2911.55223616955,701.824240739471,38.2663755805308,145.756356196282,170.339505007521,165.939824589363,192.101977588052,224.084495315397,39.9840861552182,3.97734306865327,16.6095622011331,19.2348530598249,18.6343408136057,21.4215812534959,23.9297057424555,4.24272126043923,2.95921348409414,12.0498850346989,13.1831484574076,12.8146741821255,14.2113655091812,17.1604219832913,2.9001813112938,5.3625501810654,20.0071302301842,22.3036617248027,22.88466348597,28.3194953365626,30.3076882316596,5.58895333598899,7.6849589296235,29.2494828535845,33.8006830504723,32.6299298302524,37.2348020786719,41.8875447627335,7.27280123776182,0.650069339074771,0.757224629370626,0.780210977973547,0.793616141557217,0.856173740634051,0.896101592935404,0.0568269289423356,0.395879317446028,0.467302230472563,0.515365796201086,0.577112187385672,0.716784911862909,0.807989933994632,0.138496024250167,0.85566381307684,0.933202273483132,0.944783735471541,0.940186162838965,0.952509892517798,0.96915430611956,0.0204697796169495,0.923400129282482,0.958888773598816,0.964425614015725,0.964602003337974,0.975257566126081,0.98533724340176,0.0146712003178198,0.793977220559682,0.867304264403435,0.888966062837312,0.897105748151061,0.939208110786545,0.960755611353659,0.0455049307818377,22401.876319564,258518.117177744,0.0866549569683026
211.133873754891,1374.78774284673,2032.36499851082,1864.47864851488,2398.22293242197,2838.21947849132,750.465234631661,55.6041754127431,144.92245936407,173.994078070442,164.779735654533,191.703714923627,217.646617525132,41.5437134598402,6.55205176755869,16.7807905180841,20.1950592570512,18.8437212446965,21.8613253685976,23.8819715737396,4.60085097269916,4.87929085261132,12.9617847849086,15.6928935107035,14.5425863452057,16.4581910262443,19.1660955027618,3.7711130807028,7.96155930661812,21.2064051845791,24.7971466421234,23.322902024106,26.7869567892552,29.5896475394474,5.49628898416998,12.146646270679,29.2502330257097,35.1744258570769,32.80074276828,38.0417543980235,41.2560364901308,7.76837937256608,0.736250812712841,0.799485205305183,0.822768578161736,0.816919359657273,0.838915938306505,0.858129773683507,0.0290628865694764,0.523827523947149,0.608427027245951,0.624095913090741,0.620286985054488,0.638541690294093,0.718651557925603,0.037972281026813,0.903886467582633,0.943777206244037,0.953466217780142,0.950753817494554,0.960819628368514,0.978190752129732,0.0152347662129145,0.954469923562645,0.966478491188579,0.973977695167286,0.972036289589071,0.978099730458221,0.983483483483483,0.00713288221912043,0.847896277868458,0.897497529264055,0.906107141144466,0.903577069110081,0.91420243036582,0.940870209995973,0.0180754942891212,21009.416295953,249395.844464365,0.0842412444404418
110.402063757328,890.066273138462,1829.28966955573,1542.5759438996,2106.10068342904,2503.78986929941,760.031873924087,39.4456837902654,116.562616126238,166.286669280176,152.357196960901,191.331877902654,218.698331441238,48.4923188546963,4.6849002802795,13.4267593364266,19.2258941864393,16.8868718999512,20.4665157741666,22.4757426260221,5.07263416871596,3.87743249568847,9.57093812413789,11.7066549942485,11.4757653488462,14.2289049512291,15.8841963066342,3.34710666848183,5.46461974573869,16.9951190782979,23.5215701440739,21.3632443174817,25.6097979986082,29.016626501978,6.43015984076868,9.08015521618436,23.7948184123548,33.4926356906263,29.6039921692576,35.8404631567763,38.9204918712495,8.63097999489586,0.602895327062496,0.72947101268507,0.786184439464142,0.775226072639179,0.821246822236421,0.89163699164742,0.0658464224818553,0.370204170275322,0.49572791007853,0.563275941141576,0.548874389813073,0.616033708560452,0.709552114529486,0.0856561623389461,0.872709283487708,0.918341352181814,0.942670149144143,0.93664610051284,0.954629082654,1,0.0277636223105306,0.892418032786885,0.944107138356061,0.97029702970297,0.958379683110006,0.977894736842105,1,0.0282907212736401,0.743741082950888,0.859940798873991,0.891151490593032,0.881747525857765,0.905615693928055,0.918138676863917,0.0318558994623327,19806.4356049172,211476.361908883,0.0936579172543691
122.489880957036,1259.55055220952,1848.63017707527,1593.72945111877,2084.74553970955,2259.61596186532,599.874800212159,45.1398875385838,136.471376531858,165.197583860707,153.587550886103,181.175629902654,188.357181734866,34.9314609195426,5.12791713394487,15.9112706306336,19.1821675779707,17.4519192293738,20.4280485544285,21.254797060926,3.99316816717315,3.56542034299216,12.1064021463004,14.8701210485994,13.8192577703593,16.7995299734841,17.5801633241577,3.68521474234738,6.89774520324496,19.1633400065493,22.9594739997,21.542883273904,24.8536322660906,26.2599925312224,4.4057603733598,9.50801471128437,28.01921076467,33.6354537653352,30.5559998808998,35.6267817536892,37.051299951891,6.83471628460384,0.661869078310675,0.78729148501508,0.803643250279573,0.802455310975961,0.827692871048376,0.864711430407916,0.0388018686613439,0.395571956561042,0.558091616396752,0.669609527994213,0.633324056266316,0.694366397545334,0.764124243229814,0.0847057291227398,0.922611306033638,0.938260039509581,0.948524451504356,0.946573460545722,0.954391223744089,0.966174802857007,0.0114386827425086,0.947368421052632,0.96043707611153,0.967895362663496,0.967888402853847,0.974452554744526,0.993464052287582,0.00987065088011173,0.710627197191185,0.873931893604711,0.908013564206932,0.895683620169993,0.920734849147332,0.946227072273732,0.0417756402194737,17278.5994746866,188767.382663032,0.0915338191955047
129.742571276861,929.150215417517,1621.37921372077,1410.67293622056,1916.32195339363,2134.70851746834,618.681844581393,45.8835615805308,117.646228615752,159.503380112388,142.579935956763,173.250404028495,181.483669776813,39.0554089281911,5.10335492929735,13.6950074603723,18.138505393178,16.291290719269,19.7008126940989,20.7374497582043,4.40277334819814,4.2492577548581,10.8622660224591,13.8091119156608,12.8160264273652,15.1424531991646,17.0644048492545,3.45402172782106,6.21152218159929,16.8802155203498,22.2940680669254,20.3481939210757,25.2039896546771,26.0255109886861,5.7035054018456,9.75210313855427,24.317038458147,31.7103283154716,28.6199401807629,34.2981812108893,36.0160825621694,7.40537836421975,0.604167802308527,0.788576496455924,0.815707670852593,0.814215065044446,0.843606227073565,0.89574662354206,0.0436578476276939,0.538374419529477,0.597243801992895,0.640974291196772,0.634823793685479,0.674630423058124,0.711983671824076,0.0525189565182508,0.8266639984219,0.941934189667276,0.950010959547724,0.948432181994822,0.959468363607971,0.985760209419356,0.0215610868838289,0.93854748603352,0.961738484398217,0.97398622800306,0.969588816488298,0.977011494252874,0.988919667590028,0.0119816428335597,0.870999457807677,0.892399469278214,0.910731918412785,0.904418922940927,0.916939755985053,0.929999702730484,0.0175538578473704,17466.0421547034,182445.454267585,0.0957329533082623
